Exited,Tenure,NumOfProducts,Age,EstimatedSalary
1,5,1,56,60590.72
0,10,1,62,2390270
0,9,1,37,159132.83
0,5,1,32,76998.69
0,0,1,36,55835.66
0,1,1,40,177524.19
0,8,1,37,45985.52
0,7,2,41,60297.72
1,6,2,57,194421.12
1,6,1,50,93568.77
0,2,1,77,34702.92
1,7,2,47,54473.6
0,4,1,33,113943.17
0,10,1,34,153727.32
0,1,2,26,19116.97
0,5,2,37,112554.68
0,7,1,36,47318.75
0,6,1,40,36690.49
1,1,1,56,106918.67
0,8,2,21,194563.65
0,3,2,37,91086.73
0,6,2,25,108008.65
0,0,2,36,172363.52
1,9,3,46,178587.36
1,6,1,60,31907.44
1,4,1,29,18922.18
1,8,1,46,147222.95
0,0,2,33,1474.79
0,4,2,41,24924.92
0,9,1,36,46884.1
0,8,2,55,128918.42
0,6,1,27,105291.26
0,1,1,33,145381.65
0,4,2,31,103792.53
1,6,1,37,71121.04
0,7,1,39,52327.57
0,8,1,35,197428.64
0,8,2,48,83210.84
0,9,2,46,193099.43
0,5,1,19,193008.52
0,3,1,26,157567.37
0,8,2,47,108977.5
0,7,1,23,147759.84
0,5,2,37,27528.4
0,4,2,31,36479.27
1,0,1,52,31726.76
0,5,2,27,96398.51
1,8,1,48,139558.6
0,0,2,39,95007.8
0,3,1,62,101663.47
0,6,2,42,106197.44
0,3,1,45,48466.89
0,3,2,32,151978.36
1,3,1,55,13288.46
1,9,1,70,22666.77
0,2,1,67,102391.06
1,8,1,47,67830.2
0,4,1,41,92090.36
0,3,2,38,141023.01
0,10,1,79,104222.8
0,8,1,34,196395.05
0,0,1,46,6866.31
0,8,2,33,77737.86
0,6,2,35,106116.84
1,6,1,37,117948
0,7,2,30,184581.68
1,3,1,43,199378.58
1,9,1,42,12483.39
0,2,2,27,22404.64
0,7,2,35,92887.06
0,5,1,28,145157.97
1,5,1,31,134889.95
0,0,1,37,109309.29
0,9,1,42,169964.12
0,9,2,21,26327.42
0,4,2,33,55072.93
1,2,1,44,68574.88
0,2,2,29,41671.81
0,4,2,28,12409.01
0,6,2,52,68367.18
0,6,1,43,74564.41
0,7,1,24,26843.76
0,9,2,32,156774.75
0,1,1,32,46019.43
0,2,2,31,145411.39
0,2,2,33,158268.84
0,10,1,30,74637.57
0,7,2,25,28391.52
0,3,1,22,144385.54
1,2,1,40,95181.06
0,8,2,44,15627.51
1,9,2,52,148477.57
0,2,1,35,79957.95
0,5,2,39,102763.69
0,2,2,18,129654.22
0,2,2,32,40652.33
0,1,1,35,178291.09
0,5,2,45,131906.44
0,6,1,67,118607.4
0,5,1,76,13848.58
0,4,2,35,170903.4
1,4,1,60,13161.66
1,4,1,33,79304.38
0,10,1,40,121402.53
0,7,1,39,23305.01
0,10,1,48,74510.65
0,3,2,21,55601.44
0,10,2,37,134526.87
0,6,2,22,195424.01
0,2,2,46,59563.49
0,8,1,73,34595.58
1,5,3,40,60036.99
0,7,2,34,193021.49
0,3,1,35,48108.72
0,6,2,44,79082.76
0,3,2,42,37914.12
0,7,1,34,74593.84
1,10,1,49,82967.97
0,1,1,30,193441.23
1,8,1,34,191790.29
0,1,1,39,92455.96
0,0,1,22,155231.55
0,3,1,34,9217.92
1,0,1,46,87941.85
0,2,1,27,187508.06
0,0,1,39,171519.06
0,8,2,30,27012
1,1,1,62,70916
0,8,2,40,73073.68
0,9,1,41,88783.59
0,4,1,25,145524.36
0,2,2,42,21333.22
1,9,1,51,46675.51
0,1,2,31,4802.25
1,7,3,29,102975.72
1,7,1,27,175071.29
0,5,2,66,131970.86
0,2,2,29,14174.09
0,3,1,38,15378.75
1,7,1,51,179797.79
1,6,1,46,93917.68
0,9,1,67,99490.01
0,2,2,40,46415.09
0,10,1,32,151815.76
0,8,2,37,14865.05
0,8,1,27,188007.99
0,2,2,44,98175.74
0,1,1,32,106851.7
0,7,2,45,75204.21
1,9,1,29,141872.05
0,6,2,39,7103.71
1,6,1,32,9241.83
1,3,1,37,149517.71
0,1,2,37,196079.32
1,5,1,35,166165.93
0,9,2,32,55724.24
0,10,1,39,131768.98
0,8,1,33,13858.95
0,2,2,39,82774.07
0,2,2,29,55389.59
0,2,1,36,82336.73
0,6,2,23,163225.48
0,8,1,35,135536.72
0,1,1,29,82422.97
0,5,2,31,194660.78
0,6,1,45,55347.28
1,4,1,38,16717.11
0,9,1,40,160277.65
0,7,1,38,175905.97
0,10,1,64,66040.83
0,2,2,40,92198.05
1,3,2,37,134625.09
0,8,1,49,50974.57
0,8,1,27,171922.72
0,4,2,36,83058.14
0,4,1,29,188382.77
0,2,1,34,198030.24
0,5,2,47,1055.66
0,1,1,27,133173.19
0,8,2,34,189875.83
0,7,1,34,31802.92
0,3,3,35,132649.85
1,1,1,61,53067.83
0,5,2,22,961.57
0,2,1,33,71333.44
0,2,1,31,16658.76
0,3,1,59,74878.22
0,0,2,37,112104.55
1,5,2,46,48421.4
0,2,1,27,170320.58
1,2,1,44,37688.31
1,8,1,26,136592.24
0,9,1,31,48640.77
0,3,2,45,89773.45
1,9,2,41,42131.26
1,4,1,27,186523.72
0,2,2,28,41758.9
0,4,1,45,199256.98
1,0,1,54,153482.91
0,3,1,38,21177.1
0,7,2,36,138743.86
1,5,1,58,25881
0,4,1,32,66469.2
0,8,2,22,142670.61
0,7,1,26,103563.23
1,3,1,51,69101.23
0,0,2,43,59475.35
0,5,1,35,135287.74
0,2,2,28,38773.74
0,6,1,31,138396.32
0,9,2,44,110718.02
1,4,1,51,118545.49
0,1,2,40,123207.17
0,0,1,34,99984.86
0,10,2,38,58332.91
0,3,1,30,50906.65
0,0,1,41,127623.36
0,1,1,35,169665.79
0,6,1,30,194144.45
0,9,2,42,35673.42
0,7,1,40,177397.49
0,5,1,73,159677.46
0,7,2,30,153566.97
0,0,1,33,52411.99
0,9,2,31,79222.02
1,6,1,29,32589.89
0,10,1,44,93777.61
1,3,1,46,112549.99
0,9,1,39,191063.36
0,5,2,56,153810.41
0,0,1,39,105886.77
0,8,1,31,96131.47
0,2,1,44,15120.86
0,8,1,44,16989.77
0,4,1,76,143133.18
1,3,1,57,93336.93
0,7,1,55,9972.64
0,1,1,36,30579.82
0,10,2,29,199775.67
0,5,2,46,179908.71
0,1,2,35,101667
0,6,2,38,171430.16
0,6,2,39,112973.34
0,7,2,39,190746.38
1,5,3,49,187689.91
0,6,2,23,153229.19
1,4,1,50,14217.77
1,2,2,40,64849.74
1,1,1,58,160122.66
1,2,4,60,138160.11
0,8,2,28,64286.39
1,1,3,38,80178.54
0,6,1,38,101319.76
0,8,1,34,92794.61
0,7,2,48,63708.07
0,6,2,37,110782.88
0,4,1,41,10779.69
0,1,2,32,183289.22
0,3,1,34,66526.01
0,1,1,26,123697.95
0,9,1,36,155700.15
0,9,2,43,82081.35
0,9,2,33,121747.96
0,3,2,32,172810.51
0,0,1,32,159584.81
0,7,1,45,108402.54
0,9,1,45,77330.35
0,5,1,42,21007.96
0,6,1,34,9398.45
1,3,2,37,182156.81
0,3,2,36,110525.6
0,3,1,28,51536.99
0,5,2,40,49722.34
0,6,2,40,66119.07
0,6,1,29,37160.28
0,2,2,39,197923.05
0,4,1,34,65166.6
0,7,2,31,49326.07
0,8,2,40,42495.81
0,7,1,21,148087.62
0,6,1,39,2827435
0,4,2,37,164844.37
0,5,1,25,132959.33
0,9,1,37,135088.58
0,2,2,31,4441.54
1,4,1,45,174916.85
0,6,2,32,1795.93
1,9,2,33,180249.94
0,8,2,72,153604.44
0,3,1,64,189703.65
0,6,2,22,66393.89
0,1,1,39,30709.03
0,6,2,31,71009.84
1,6,2,56,143049.72
0,8,2,34,1561.58
0,5,2,46,49707.85
0,0,2,71,29837.65
0,2,2,39,9041.71
0,9,2,33,198017.05
0,5,1,28,143481.85
0,6,1,45,146372.51
0,5,2,42,101905.34
0,2,1,37,134767.13
0,3,2,25,103573.96
0,9,2,21,139259.54
0,5,2,41,187776.49
1,2,1,59,8059.44
0,2,1,36,124354.92
0,9,2,36,109135.11
0,2,2,30,82222.86
1,1,1,40,136767.16
0,9,2,45,155516.35
0,8,2,55,144584.29
0,4,2,29,164806.89
0,8,2,44,109153.04
0,4,2,46,86190.34
0,1,1,37,106040.97
0,6,1,63,168008.17
1,3,2,70,33350.26
0,4,1,35,119565.34
0,2,2,46,188492.82
1,5,1,53,165378.66
0,2,1,44,14178.73
0,2,1,43,97847.05
0,6,3,36,118959.64
1,6,2,50,50664.07
0,1,2,29,152996.89
0,7,2,39,19458.75
0,3,1,43,115268.86
1,3,2,59,25843.7
0,3,2,39,147662.33
0,7,2,41,134878.34
0,0,2,40,35795.85
0,5,2,44,66462.79
0,6,1,29,69578.49
0,1,2,65,103182.46
0,5,1,29,177017.39
0,6,2,36,53217.3
1,9,1,52,162756.29
0,8,1,35,42181.68
0,5,1,23,31714.08
0,5,2,37,25017.28
0,1,2,46,104272.04
1,3,2,45,84300.4
0,4,1,32,136877.24
0,1,2,26,199409.19
1,1,1,41,163147.99
0,9,2,25,136497.28
1,5,1,66,10070.4
1,9,1,32,190068.53
0,5,2,20,58309.54
0,5,2,46,76946.6
0,8,1,31,54129.86
0,10,2,40,52990.7
0,5,1,31,161854.98
0,10,1,61,172141.33
0,9,2,58,124429.19
0,5,1,43,24983.39
0,5,2,28,86699.98
1,9,1,47,125440.11
0,7,1,34,9443.15
0,3,1,33,195877.06
0,9,1,34,105409.31
0,2,2,39,100403.05
0,0,1,60,48502.88
1,5,1,38,47019.66
0,5,2,43,48249.88
1,7,3,49,84358.71
0,0,1,47,145986.35
0,10,1,29,88550.28
0,2,1,33,3061
0,8,2,31,43196.5
1,4,1,37,55775.84
0,8,1,23,134077.71
0,4,2,35,198490.33
0,10,2,32,116052.92
0,4,1,40,123202.99
1,2,1,27,85129.77
0,6,2,30,180598.86
0,7,1,40,198694.2
0,5,1,22,42934.43
0,3,1,38,114793.45
0,8,2,27,63297.7
1,3,1,49,61820.41
0,7,2,22,102246
0,9,2,21,154882.79
0,6,2,37,140723.05
1,7,1,40,72852.74
0,0,1,65,85733.33
0,1,2,24,162597.15
1,4,1,46,74379.57
1,2,1,44,173117.22
0,8,2,38,66485.26
0,6,2,24,92811.2
0,8,2,38,46635.11
0,7,1,37,124830.11
1,8,1,32,167087.34
0,7,1,30,163625.56
0,10,2,32,172129.26
1,7,2,59,163141.18
0,0,2,38,94003.11
0,3,1,40,138351.68
0,8,2,80,34164.05
0,7,1,33,97794.71
0,5,2,30,75786.55
0,10,1,39,136812.02
1,5,1,60,84361.72
0,1,1,19,2766.63
0,5,2,38,163185.76
1,5,1,53,180598.28
0,8,2,29,69849.55
0,1,2,26,19921.72
0,4,2,41,147606.71
1,2,2,59,126160.24
0,6,1,37,47046.72
0,7,1,43,143668.58
0,3,1,45,152577.62
0,1,1,39,191350.48
0,9,2,66,14234.31
0,4,1,33,77906.87
0,4,2,46,57320.92
1,1,4,57,27145.73
1,2,4,51,26912.72
0,1,1,32,26476.18
0,6,1,40,79329.7
1,9,1,46,13464.64
0,3,2,32,114149.8
0,2,2,31,135171.6
0,4,1,42,1187.88
1,6,1,48,184564.67
0,0,2,44,33391.38
0,8,1,38,9238.35
0,7,1,20,28029.54
0,8,1,63,42790.29
1,10,3,56,77142.42
0,5,2,39,146219.9
0,8,2,41,70127.93
0,4,2,27,132104.76
0,6,1,42,90437.87
0,7,2,37,113926.31
0,9,2,38,12050.77
1,6,1,48,64345.61
0,4,1,42,199242.65
0,2,2,38,75578.67
1,2,1,42,43435.43
1,5,1,52,183239.71
1,6,1,31,146213.75
0,2,1,27,40315.27
0,8,1,37,16966.73
0,2,2,36,80608.12
0,5,1,38,19233.41
0,1,2,31,135382.23
0,8,1,32,80410.68
0,5,1,36,17696.22
0,9,2,37,17974.08
0,2,1,21,180712.28
0,7,2,63,56323.21
0,4,2,33,77550.18
0,9,2,41,166957.82
0,9,1,63,184243.25
0,10,2,41,114072.91
0,5,2,51,153917.41
1,3,3,56,4176.17
0,6,1,60,142963.29
0,3,2,28,76844.23
0,6,1,26,159742.33
0,8,1,39,177944.64
0,10,1,37,166678.28
0,4,2,29,44904.26
0,6,1,31,10625.91
1,8,1,45,169781.45
0,5,2,58,49848.86
1,10,3,39,51467.92
0,1,2,30,735.79
0,1,2,44,182495.7
0,4,2,32,118740.37
0,3,2,23,13813.24
0,3,1,34,130500.65
0,1,2,48,14152.15
0,4,1,54,66963.15
0,9,1,38,93261.69
0,0,1,30,196582.28
0,2,1,35,43024.64
0,5,1,43,130001.13
1,1,1,50,12106.82
0,3,2,33,42556.33
0,1,2,47,197961.93
0,4,1,31,12538.92
1,2,1,37,35140.49
0,5,2,33,117626.9
1,6,1,29,62454.01
0,4,2,45,109089.04
0,4,2,39,142331.39
0,4,1,34,193209.11
0,4,1,31,47832.82
0,3,2,60,70174.03
0,2,2,40,176768.59
0,6,2,47,129392.75
0,8,2,37,97893.32
0,2,2,39,176142.09
0,4,2,40,114093.73
1,1,1,48,158323.81
0,10,2,29,25514.77
0,5,1,62,61513.87
0,10,1,34,59553.34
0,7,2,26,110253.2
0,5,1,32,148769.08
0,9,1,34,8236.78
0,9,1,37,11407.58
0,4,2,57,49684.09
0,3,2,33,68064.83
0,0,1,41,163911.32
1,6,1,55,944.41
0,6,2,28,185547.71
0,10,1,34,140509.86
1,3,1,40,164652.02
0,9,1,39,73641.86
0,1,1,28,40321.87
0,6,2,40,173844.89
0,1,2,40,145613.17
0,9,1,30,174971.64
0,4,2,33,131834.75
1,3,1,54,110498.1
0,5,2,23,196241.43
0,3,2,31,194667.92
0,5,2,37,83093.25
0,9,2,28,52545.24
0,7,2,36,59571.5
0,1,2,21,99818.31
0,7,2,42,172967.87
0,10,2,60,178616.73
0,1,1,38,159649.44
1,5,1,26,60941.27
0,9,2,49,178342.63
0,10,2,32,191545.65
1,9,1,52,117977.45
0,5,1,37,49637.65
1,7,1,48,13921.82
0,2,1,39,173197.12
0,9,1,47,137696.25
0,6,1,28,80698.54
0,3,2,33,73018.74
0,5,1,43,79649.62
0,3,2,29,166194.53
1,2,3,44,102530.35
0,3,1,51,74265.38
0,8,1,32,125898.39
0,7,1,40,83681.2
0,7,2,33,99505.75
0,0,1,39,92748.16
1,5,1,63,28092.77
0,2,1,45,126145.08
0,8,1,44,188593.98
0,2,1,33,56410.17
0,2,2,24,84694.49
0,6,2,66,195429.92
0,6,2,32,137898.57
0,1,1,39,78774.36
0,6,2,33,148779.41
1,6,1,44,35300.08
0,8,2,31,197077.36
1,8,1,53,70140.8
0,3,2,34,196288.46
0,8,1,41,1557.82
0,8,2,43,23970.13
0,5,2,62,180243.56
0,0,1,38,148977.72
0,3,1,29,39934.41
0,7,1,37,133031.96
0,4,1,43,52856.88
0,5,2,74,937.15
0,7,2,35,193022.44
0,1,1,34,37490.84
0,7,2,60,111558.7
1,5,4,45,5669.31
0,8,1,34,68106.29
0,8,1,37,101834.58
0,10,2,42,73151.25
0,3,2,69,37196.15
0,6,1,27,7819.76
0,2,2,35,23129.46
0,3,1,29,189680.79
0,4,3,51,66586.56
1,0,2,43,2920.63
0,8,1,39,87684.93
0,7,2,32,199418.02
0,1,2,32,28515.17
0,2,2,33,92916.53
0,10,2,36,198313.69
0,4,1,26,36308.93
1,5,1,52,41730.37
0,2,2,26,31399.4
1,8,2,59,60192.14
0,8,2,35,29062.25
0,4,2,29,28805.09
0,5,1,32,133814.28
0,9,2,47,151902.78
0,4,1,32,167376.26
0,3,1,31,31022.56
0,1,1,36,188997.08
0,2,2,60,2085.32
0,0,2,45,70399.71
0,9,1,54,195771.95
1,2,1,47,166475.44
1,7,1,57,84106.17
1,2,1,58,81436.68
1,1,1,35,83256.26
0,8,1,39,117523.41
0,5,2,43,79476.63
0,7,1,46,173052.19
0,9,2,30,100995.68
0,7,1,52,122782.5
0,2,1,27,11631.34
0,5,1,38,168303.55
1,8,3,47,2705718
0,7,1,37,153157.97
0,5,1,44,75408.24
1,9,1,55,153356.8
0,2,1,28,152987.42
1,0,1,47,5557.88
0,4,1,25,194313.93
0,8,2,34,94767.77
0,7,2,26,1540.89
1,1,1,53,5036.39
0,9,1,56,71776.76
1,5,1,35,23481.69
1,9,1,19,143022.31
0,1,1,25,161407.48
1,1,1,45,125939.22
0,5,2,23,76611.33
1,6,1,40,136985.08
1,8,2,51,140937.91
1,2,1,47,48161.18
0,8,2,36,130041.45
0,8,2,36,91652.43
0,6,1,36,125961.48
0,9,2,37,73225.31
0,9,2,34,20460.2
0,10,3,41,81602.02
0,3,2,36,8742.91
0,5,2,47,145789.71
0,3,2,32,129576.99
0,7,2,42,190040.29
0,6,1,29,87771.06
0,4,2,35,39519.53
0,9,1,29,190035.83
0,6,2,39,148948.52
0,3,1,39,184691.77
0,2,1,45,143458.31
0,0,2,63,27166.75
1,5,1,50,159456.87
1,5,1,26,70454.79
0,1,1,64,95421
0,8,2,34,187985.85
0,8,1,30,92621.9
0,5,1,54,150836.98
0,8,2,26,90177.3
0,3,2,44,34416.79
0,5,1,38,85231.88
0,2,2,35,118983.18
0,7,1,33,111868.23
0,1,1,29,83056.22
0,8,2,27,1676.92
0,4,2,29,32089.57
0,9,1,76,13455.43
0,1,1,29,24865.54
0,7,2,35,117644.36
0,3,3,37,98897.32
1,2,4,40,106174.7
0,8,1,46,46386.37
0,8,2,41,185054.14
0,10,1,24,47997.39
1,8,1,56,130846.79
0,4,1,32,40861.55
1,8,1,35,171840.24
0,3,1,41,101455.07
1,8,3,46,90747.94
0,4,1,44,2048.55
0,7,2,57,84421.34
0,5,2,33,78698.09
0,3,1,34,168544.85
0,5,1,75,39351.64
1,0,1,42,28204.98
0,7,2,32,22375.14
0,4,2,32,134942.45
0,2,1,51,134901.57
0,4,1,30,2481307
0,3,1,33,42437.75
1,7,1,62,5893.23
0,4,1,41,36242.19
0,10,1,53,90076.85
0,7,1,35,150507.43
0,2,2,42,87422.15
0,5,1,40,192867.4
0,3,1,42,175674.01
1,1,1,53,72496.05
0,4,1,31,145250.43
0,1,1,37,180712.52
0,5,1,23,180622.43
0,10,1,32,86306.75
1,2,2,46,150156.82
0,3,1,44,101617.43
0,3,2,42,85424.34
1,8,1,34,197221.81
0,9,1,40,70196.57
1,9,2,68,110440.5
0,7,2,38,124389.61
0,8,2,30,3183.15
0,3,2,28,146723.72
0,1,2,32,2139.25
1,2,1,44,69228.2
1,3,1,56,115462.27
0,7,2,50,62375.1
1,2,2,31,91829.17
0,4,2,40,182547.04
0,9,1,46,14725.36
0,7,1,40,126996.67
1,5,1,35,133991.11
0,5,1,38,169920.92
1,1,1,52,80259.67
1,4,1,41,191035.18
0,10,1,69,40421.87
0,5,1,34,155643.04
0,1,1,30,78670.52
1,7,1,44,104240.77
0,9,2,28,95957.09
0,10,2,77,59595.66
0,7,2,34,46266.63
0,7,2,36,189085.07
0,4,1,34,123954.15
0,8,1,31,129803.08
1,3,1,43,18761.92
0,5,1,34,43540.59
0,1,1,45,62193.92
0,3,3,27,129130.09
0,1,2,30,16146
0,6,1,55,22442.13
0,3,2,60,78194.37
0,3,2,19,124297.32
0,3,1,21,104648.58
1,2,1,31,166423.66
0,6,2,34,157137.23
0,3,2,57,34134.14
1,5,3,64,112520.07
1,9,2,38,128481.5
0,5,2,38,16491.64
0,2,1,25,132979.43
0,1,2,43,196645.87
0,8,1,44,127506.76
0,3,2,35,147930.46
1,6,1,30,179689.05
1,5,1,54,2619.64
0,10,2,26,166799.93
1,3,1,46,133516.51
1,7,1,41,163736.09
1,8,2,24,179488.41
0,2,2,44,113291.75
1,3,3,45,64907.48
0,6,2,36,141364.27
0,1,1,43,101141.28
0,7,2,26,183490.99
0,4,2,31,1058809
0,4,1,45,131807.14
0,4,1,39,97192.76
0,7,2,42,164128.58
0,8,2,36,176809.87
0,1,2,48,110059.38
0,2,1,44,108398.63
0,8,2,66,47117.03
1,9,1,48,124720.68
0,3,1,22,53328.7
0,10,1,35,82634.41
0,8,2,27,147059.16
0,2,2,40,141946.92
0,6,2,74,123583.85
1,0,1,50,155915.24
0,5,1,33,29076.27
0,2,2,22,97382.8
0,4,2,39,57643.55
1,2,1,35,66006.75
0,0,1,31,72350.47
1,2,1,45,197789.83
0,2,2,41,65520.74
0,8,1,41,31825.84
0,5,2,34,185561.89
1,9,1,37,25803.59
0,0,2,71,154337.47
0,7,2,29,138145.62
1,7,1,59,51565.98
0,7,2,39,71323.23
0,9,2,39,38882.34
0,4,1,42,676.06
0,0,2,37,72203.8
0,2,1,35,174094.24
0,2,1,42,2150.22
0,1,2,67,177783.04
0,1,2,39,44363.42
0,7,1,30,96847.91
1,3,1,40,148579.43
0,7,2,38,38308.34
0,0,1,51,142538.31
0,6,2,38,153122.58
0,6,2,24,169505.83
0,6,1,20,57929.9
0,4,1,68,175399.14
0,8,2,39,107964.36
0,8,1,39,94263.44
1,9,1,45,155921.81
1,6,1,34,137995.66
0,2,1,38,179631.85
1,10,1,46,166586.99
1,2,4,43,115116.35
0,2,1,43,23881.62
0,9,2,35,105837.38
0,7,1,27,101418.05
0,1,1,31,182266.01
0,7,1,34,28698.17
1,6,1,41,50422.36
0,9,1,42,151336.96
1,5,1,42,112979.6
0,2,2,40,36371.27
0,5,2,39,52166.25
0,8,2,27,147261.58
0,0,2,24,88724.49
0,3,1,42,190531.77
0,4,1,27,199953.33
0,10,1,47,144290.97
0,3,2,32,130514.78
0,6,2,35,53954.24
0,1,2,31,169802.73
0,8,1,28,146851.73
0,3,2,40,96832.82
0,1,1,47,57553.02
0,1,1,28,74800.99
0,6,2,44,192542.17
0,7,1,23,72990.62
0,5,2,35,31050.02
1,7,1,38,52795.56
0,4,2,59,27435.41
0,6,2,42,150266.81
0,4,2,33,40299.23
0,6,1,26,149369.41
0,3,2,46,120250.58
1,1,1,64,84760.32
0,7,1,26,156424.4
1,0,2,24,109355.73
0,0,2,68,184936.77
0,7,1,21,36560.51
0,9,1,32,165693.06
0,3,2,38,163666.85
0,1,2,38,35644.79
0,0,2,32,188203.58
0,7,1,31,6120.84
0,1,2,29,164484.78
0,3,2,37,164268.28
1,7,1,50,140136.1
0,1,2,40,121084.27
0,3,2,36,35156.54
0,2,1,59,103159.11
0,4,1,34,74858.3
1,8,2,49,91556.57
0,8,1,33,199203.21
1,6,1,36,27011.8
0,8,2,31,188637.05
0,8,2,40,61581.2
0,1,1,47,197529.23
0,2,2,37,182258.17
0,10,1,23,80778.5
0,5,1,35,155394.52
0,3,1,28,550969
1,8,2,32,19367.98
1,1,3,70,62282.99
0,6,2,41,65396.79
0,2,2,30,139712.81
0,2,2,35,60972.84
0,1,2,31,1375.46
0,0,1,39,22191.82
1,5,1,33,8973.67
1,1,1,53,118502.34
1,8,2,56,161802.82
0,6,2,23,90494.72
0,4,1,29,15470.91
0,3,1,36,65147.27
0,8,1,40,157886.6
0,1,2,33,85439.73
0,9,2,52,54038.62
0,4,2,31,25684.85
0,2,2,47,186116.54
0,0,2,45,166830.71
0,3,1,30,27886.06
0,1,2,42,5768.32
1,8,1,38,80575.44
0,1,2,37,68987.55
0,9,2,34,27097.82
0,3,1,35,199320.77
0,3,1,31,1339132
0,6,1,44,133871.83
0,8,2,35,152843.53
0,1,1,64,41800.18
0,3,1,61,92053.75
0,0,1,32,100717.54
0,1,2,32,42935.15
0,6,2,31,149170.92
0,7,1,32,107499.39
0,6,1,42,153342.38
1,1,1,47,107825.08
0,2,1,30,47952.45
0,4,1,44,131007.18
0,9,1,32,33143.04
0,2,1,75,123304.62
1,5,1,45,141970.02
0,7,2,33,37136.15
0,7,1,37,199293.01
0,5,2,30,161388.22
0,3,1,66,70532.53
0,2,1,28,144290.25
0,1,2,41,96069.82
0,1,1,35,185662.84
0,9,2,43,17913.25
1,2,4,45,101039.53
1,2,1,51,156953.54
0,8,2,41,28276.83
0,8,2,38,84049.16
0,8,1,30,147822.44
1,8,4,32,9497.99
0,7,1,39,87067.73
0,7,2,29,23237.25
0,7,1,38,27239.28
1,10,3,46,151481.86
0,7,1,27,114669.79
0,5,2,39,116748.14
0,4,1,52,90877.76
0,8,2,38,133692.88
0,9,1,43,30662.91
0,9,1,34,191395.88
0,1,1,38,106648.58
0,6,1,31,50899.91
1,8,1,44,115452.51
0,7,2,43,64139.1
0,6,2,37,22030.72
0,0,2,38,38434.73
1,6,2,39,42774.84
0,2,2,41,158973.77
1,9,1,37,34551.35
0,7,2,55,101515.76
0,5,2,31,9561.73
0,1,2,33,168313.17
0,7,2,37,55100.09
0,1,1,32,31830.06
0,7,1,36,71519.4
0,9,2,28,32599.35
1,10,2,42,139946.68
0,8,1,39,110468.51
0,3,1,36,74042
0,5,2,37,151871.84
1,9,1,37,199693.84
1,1,1,58,58907.08
1,9,2,59,103799.77
0,3,2,39,93835.64
1,4,1,46,156425.57
0,2,2,25,123723.83
0,1,2,30,199464.08
0,7,2,39,83084.33
1,6,1,35,25488.43
0,1,1,18,2810999
0,3,2,37,70370.24
0,1,1,34,86330.32
1,7,1,62,168507.68
0,0,2,36,111605.9
0,4,2,31,143317.42
0,1,2,36,27619.06
1,3,3,64,146573.66
0,4,2,23,69055.45
0,2,1,46,54453.72
0,4,2,40,33524.6
0,4,2,27,135083.73
0,8,1,32,137439.34
0,7,1,33,11205.5
0,9,2,43,60176.1
0,8,2,20,29552.7
0,7,1,30,188795.85
0,3,1,24,11638.17
0,9,2,32,93155.75
0,1,2,29,48986.18
0,7,2,40,116951.1
0,3,1,39,137041.26
0,1,2,38,44653.5
1,1,3,52,104035.41
0,6,1,32,110593.62
0,2,2,47,36099.7
0,4,2,37,12470.3
0,8,2,38,95403.41
0,9,1,39,151757.81
0,8,2,30,47536.46
0,0,2,25,101274.17
0,6,1,34,140268.45
0,6,1,41,11663.09
0,7,2,35,150784.29
0,6,1,78,119400.08
0,1,2,32,126188.42
1,8,1,36,89983.02
0,7,2,44,29761.29
0,1,2,31,27073.81
1,2,1,65,96399.67
0,6,2,38,45422.89
1,4,1,46,108699.59
0,9,1,46,38967.29
0,3,2,38,116466.19
0,5,2,34,17993.43
0,8,1,30,43250.54
0,1,1,35,125240.8
0,1,2,23,191415.94
0,5,1,25,90860.97
0,8,2,34,141872.52
1,10,4,55,49418.87
1,3,1,51,170426.65
1,8,1,42,51016.02
0,1,2,34,81175.25
0,8,1,38,99106.97
0,3,2,48,79134.78
1,7,1,49,163550.58
0,7,2,46,67769.94
0,1,2,34,126592.01
0,1,2,44,89602.81
0,3,1,37,179421.84
0,10,2,24,156906.15
0,1,1,42,168486.02
1,0,2,47,132730.07
0,2,1,33,39057.67
0,2,2,43,174606.35
0,5,1,48,79259.77
0,3,1,24,168515.61
1,1,1,46,161125.67
0,10,2,45,77878.62
0,3,1,32,80823.02
0,7,1,39,119348.28
0,1,2,32,178331.36
1,8,1,49,119174.88
0,2,2,38,82662.73
0,8,1,30,40441.1
0,5,2,43,109881.71
0,8,2,48,157937.35
1,3,1,45,38276.84
0,2,2,33,65222.48
0,2,2,31,2181.94
0,3,1,30,156249.06
0,7,2,50,45591.23
0,8,1,27,79458.12
1,9,2,44,103042.2
0,3,1,34,70209.83
0,3,1,25,176743.51
1,0,1,60,10703.53
0,5,2,74,151425.82
0,3,2,34,3894.34
0,8,2,26,28861.69
0,4,2,28,177703.15
1,4,2,57,136649.8
0,1,2,31,175894.24
0,2,2,33,76257.46
0,7,1,25,193668.49
0,3,2,39,125671.29
1,3,2,51,174098.28
1,5,4,31,187866.21
0,9,2,39,100862.36
0,8,1,38,10804.04
0,4,2,48,170893.85
0,8,1,28,22698.56
0,2,2,50,89822.48
0,0,2,41,175262.49
0,0,1,43,15705.27
0,6,2,58,170025.43
0,0,1,35,17242.79
0,10,2,23,79734.23
0,3,2,35,92712.97
0,5,1,39,99689.48
1,3,1,54,93336.3
0,7,1,31,175893.53
